Trade Date,Product Code,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Open Interest,Total Volume,Globex Open Price,Globex High Price,Globex Low Price,Globex Close Price,Delta,Implied Volatility,Last Trade Date
20170330,OG,O,GC,C,1750,2017,7,0,0.1,12,0,,,,,0.00156,0.2255357,20170627
20170330,OG,O,GC,C,1775,2017,7,0,0.1,42,0,,,,,0.00103,0.2255357,20170627
20170330,OG,O,GC,P,1000,2017,7,0,0.1,251,2,0.2,0.2,0.2,,0.00296,0.1675446,20170627
20170330,OG,O,GC,P,1005,2017,7,0,0.2,63,0,,,0.2,,0.00534,0.1769452,20170627
20170330,OG,O,GC,P,1010,2017,7,0,0.2,15,0,,,,,0.00544,0.1733456,20170627
20170330,OG,O,GC,P,1015,2017,7,0,0.2,43,0,,,,,0.00555,0.1697579,20170627
20170330,OG,O,GC,P,1020,2017,7,0,0.2,26,0,,,,,0.00566,0.1661818,20170627
20170330,OG,O,GC,P,1025,2017,7,0,0.2,134,0,,,,,0.00578,0.162617,20170627
20170330,OG,O,GC,P,1030,2017,7,0,0.3,15,0,,,,,0.00817,0.1670652,20170627
20170330,OG,O,GC,P,1040,2017,7,0,0.3,116,0,,,,,0.00852,0.1596981,20170627
20170330,OG,O,GC,P,1045,2017,7,0,0.4,19,0,,,,,0.01092,0.1620052,20170627
20170330,OG,O,GC,P,1050,2017,7,0,0.4,1985,50,,,,,0.01116,0.1582339,20170627
20170330,OG,O,GC,P,1055,2017,7,0,0.4,98,0,,,,,0.01141,0.154472,20170627
20170330,OG,O,GC,P,1060,2017,7,0,0.5,980,0,,,,,0.01388,0.1554744,20170627
20170330,OG,O,GC,P,1065,2017,7,0,0.5,6,0,,,,,0.01421,0.1516363,20170627
20170330,OG,O,GC,P,1070,2017,7,0,0.6,85,0,,0.6,,,0.01673,0.1518084,20170627
20170330,OG,O,GC,P,1075,2017,7,0,0.7,97,0,,,,,0.01925,0.1514252,20170627
20170330,OG,O,GC,P,1080,2017,7,0,0.7,44,0,,,,,0.01973,0.1474566,20170627
20170330,OG,O,GC,P,1085,2017,7,0,0.8,22,0,,0.8,,,0.02235,0.1465792,20170627
20170330,OG,O,GC,P,1090,2017,7,0,0.9,78,50,,0.9,,,0.02501,0.1453515,20170627
20170330,OG,O,GC,P,1095,2017,7,0,1,210,200,,1,,,0.02773,0.1438301,20170627
20170330,OG,O,GC,P,1100,2017,7,0,1.1,2334,53,1,1.1,1,,0.03051,0.1420563,20170627
20170330,OG,O,GC,P,1105,2017,7,0,1.2,201,0,,1.2,,,0.03336,0.1400617,20170627
20170330,OG,O,GC,P,1110,2017,7,0,1.4,1,0,,1.3,,,0.03826,0.1398154,20170627
20170330,OG,O,GC,P,1115,2017,7,0,1.5,52,50,,1.5,,,0.0413,0.1373288,20170627
20170330,OG,O,GC,P,1120,2017,7,0,1.7,232,201,1.6,1.7,1.6,,0.04636,0.1363533,20170627
20170330,OG,O,GC,P,1125,2017,7,0,1.9,1809,25,1.6,1.9,1.6,,0.0515,0.135014,20170627
20170330,OG,O,GC,P,1130,2017,7,0,2.1,86,2,,2.1,,,0.05677,0.1333614,20170627
20170330,OG,O,GC,P,1135,2017,7,0,2.3,110,5,,2.3,,,0.06218,0.1314331,20170627
20170330,OG,O,GC,P,1140,2017,7,0,2.6,509,59,2.4,2.7,2.4,,0.06951,0.1304604,20170627
20170330,OG,O,GC,P,1145,2017,7,0,2.9,7,1,2.6,2.9,2.6,,0.07697,0.1291006,20170627
20170330,OG,O,GC,P,1150,2017,7,0,3.2,973,41,2.7,3.3,2.7,,0.08462,0.1274024,20170627
20170330,OG,O,GC,P,1155,2017,7,0,3.6,162,4,3.1,3.8,3.1,,0.0941,0.1263581,20170627
20170330,OG,O,GC,P,1160,2017,7,0,4.1,28,6,3.6,4.1,3.6,,0.10528,0.1257974,20170627
20170330,OG,O,GC,P,1165,2017,7,0,4.6,158,0,,4.8,,,0.11663,0.1247669,20170627
20170330,OG,O,GC,P,1170,2017,7,0,5.1,168,31,5,5.3,5,,0.1282,0.1233243,20170627
20170330,OG,O,GC,P,1175,2017,7,0,5.7,526,0,,6,,,0.14143,0.1222274,20170627
20170330,OG,O,GC,P,1180,2017,7,0,6.5,322,20,6,6.8,6,,0.15746,0.1220469,20170627
20170330,OG,O,GC,P,1185,2017,7,0,7.2,93,20,6.8,7.6,6.6,,0.17245,0.1207044,20170627
20170330,OG,O,GC,P,1190,2017,7,0,8.1,792,11,8.2,8.6,7.4,,0.19005,0.1201371,20170627
20170330,OG,O,GC,P,1195,2017,7,0,9.1,96,10,9.2,9.6,8.3,,0.20891,0.1196288,20170627
20170330,OG,O,GC,P,1200,2017,7,0,10.2,701,105,9,10.7,9,,0.22895,0.1191406,20170627
20170330,OG,O,GC,P,1205,2017,7,0,11.4,354,0,,12,,,0.25008,0.1186416,20170627
20170330,OG,O,GC,P,1210,2017,7,0,12.8,371,0,,13.4,,,0.273,0.1185907,20170627
20170330,OG,O,GC,P,1215,2017,7,0,14.2,995,0,,14.9,,,0.29605,0.1179825,20170627
20170330,OG,O,GC,P,1220,2017,7,0,15.8,172,11,16.1,16.5,14.5,,0.32057,0.1177538,20170627
20170330,OG,O,GC,P,1225,2017,7,0,17.6,1799,0,,18.4,,,0.34624,0.1178501,20170627
20170330,OG,O,GC,P,1230,2017,7,0,19.4,163,9,19.8,20.3,17.8,,0.372,0.1173823,20170627
20170330,OG,O,GC,P,1235,2017,7,0,21.5,70,0,,22.4,,,0.39891,0.1176262,20170627
20170330,OG,O,GC,P,1240,2017,7,0,23.6,240,2,20.7,24.6,20.7,,0.42585,0.1173051,20170627
20170330,OG,O,GC,P,1245,2017,7,0,25.9,553,0,,27,,,0.45323,0.1172482,20170627
20170330,OG,O,GC,P,1250,2017,7,0,28.4,1432,0,,29.5,,,0.48074,0.1174451,20170627
20170330,OG,O,GC,P,1255,2017,7,0,31,41,15,28.9,32.2,28.9,,0.50818,0.1174932,20170627
20170330,OG,O,GC,P,1260,2017,7,0,33.8,58,0,,35,,,0.53532,0.1178017,20170627
20170330,OG,O,GC,P,1265,2017,7,0,36.7,107,0,,38.1,,,0.56215,0.1179755,20170627
20170330,OG,O,GC,P,1270,2017,7,0,39.8,1,0,,41.2,,,0.58825,0.118436,20170627
20170330,OG,O,GC,P,1275,2017,7,0,43,55,0,,44.5,,,0.61378,0.118791,20170627
20170330,OG,O,GC,P,1280,2017,7,0,46.3,11,0,,47.9,,,0.63814,0.1194822,20170627
20170330,OG,O,GC,P,1285,2017,7,0,49.8,9,0,,51.4,,,0.66168,0.1201146,20170627
20170330,OG,O,GC,P,1290,2017,7,0,53.4,2,0,,55.1,,,0.68434,0.1207079,20170627
20170330,OG,O,GC,P,1300,2017,7,0,60.9,107,0,,62.6,,,0.72677,0.1218668,20170627
20170330,OG,O,GC,P,1305,2017,7,0,64.8,3,0,,66.6,,,0.74639,0.1224847,20170627
20170330,OG,O,GC,P,1310,2017,7,0,68.8,158,0,,70.7,,,0.76385,0.1236917,20170627
20170330,OG,O,GC,P,1340,2017,7,0,94.5,101,0,,96.5,,,0.85076,0.1292723,20170627
20170330,OG,O,GC,P,1350,2017,7,0,103.5,224,0,,105.5,,,0.87263,0.1311299,20170627
20170330,OG,O,GC,P,1370,2017,7,0,122.1,400,0,,124.1,,,0.9055,0.1361186,20170627
20170330,OG,O,GC,P,1450,2017,7,0,199.4,2,0,,201.7,,,0.97047,0.1548824,20170627
20170330,OG,O,GC,P,1500,2017,7,0,248.9,1,0,,251.2,,,0.98402,0.1678403,20170627
20170330,OG,O,GC,P,1525,2017,7,0,273.8,200,0,,276.1,,,0.98703,0.1763434,20170627
20170330,OG,O,GC,P,1550,2017,7,0,298.7,4,0,,299.5,,,0.98978,0.1833625,20170627
20170330,OG,O,GC,P,1600,2017,7,0,348.6,4,0,,,,,0.99272,0.1996592,20170627
20170330,OG,O,GC,P,850,2017,7,0,0.1,50,0,,,,,0,0.1675446,20170627
20170330,OG,O,GC,P,875,2017,7,0,0.1,2,0,,,,,0.00001,0.1675446,20170627
20170330,OG,O,GC,P,900,2017,7,0,0.1,73,0,,,,,0.00003,0.1675446,20170627
20170330,OG,O,GC,P,920,2017,7,0,0.1,10,0,,,,,0.00009,0.1675446,20170627
20170330,OG,O,GC,P,925,2017,7,0,0.1,149,0,,,,,0.00011,0.1675446,20170627
20170330,OG,O,GC,P,930,2017,7,0,0.1,25,0,,,0.1,,0.00014,0.1675446,20170627
20170330,OG,O,GC,P,940,2017,7,0,0.1,1,0,,,0.1,,0.00023,0.1675446,20170627
20170330,OG,O,GC,P,950,2017,7,0,0.1,6,0,,,0.1,,0.00037,0.1675446,20170627
20170330,OG,O,GC,P,960,2017,7,0,0.1,1096,0,,,0.1,,0.00059,0.1675446,20170627
20170330,OG,O,GC,P,965,2017,7,0,0.1,124,0,,,0.1,,0.00073,0.1675446,20170627
20170330,OG,O,GC,P,970,2017,7,0,0.1,2,0,,,,,0.0009,0.1675446,20170627
20170330,OG,O,GC,P,975,2017,7,0,0.1,5,0,,,,,0.00111,0.1675446,20170627
20170330,OG,O,GC,P,980,2017,7,0,0.1,12,0,,,,,0.00137,0.1675446,20170627
20170330,OG,O,GC,P,990,2017,7,0,0.1,31,0,,,,,0.00203,0.1675446,20170627
20170330,OG,O,GC,P,995,2017,7,0,0.1,1,0,,,,,0.00246,0.1675446,20170627
20170330,OG,O,GC,C,1040,2017,8,0,211.9,13,0,,,211.8,,0.98166,0.159223,20170726
20170330,OG,O,GC,C,1050,2017,8,0,202,1,0,,,201.9,,0.97911,0.1549582,20170726
20170330,OG,O,GC,C,1115,2017,8,0,139,1,0,,,138.9,,0.93526,0.1374137,20170726
20170330,OG,O,GC,C,1140,2017,8,0,115.8,1,0,,,115.8,,0.90066,0.1313928,20170726
20170330,OG,O,GC,C,1150,2017,8,0,106.8,116,0,,,106.9,,0.88172,0.1295929,20170726
20170330,OG,O,GC,C,1160,2017,8,0,98,10,0,,,98.2,,0.85983,0.1278649,20170726
20170330,OG,O,GC,C,1165,2017,8,0,93.7,200,0,,,91.8,,0.84755,0.1271174,20170726
20170330,OG,O,GC,C,1175,2017,8,0,85.3,250,0,,,83.3,,0.82047,0.1256984,20170726
20170330,OG,O,GC,C,1180,2017,8,0,81.2,36,0,,,79.3,,0.80573,0.1249802,20170726
20170330,OG,O,GC,C,1195,2017,8,0,69.5,1,0,,,67.7,,0.75623,0.1230304,20170726
20170330,OG,O,GC,C,1200,2017,8,0,65.7,580,0,,,64,,0.73769,0.1226642,20170726
20170330,OG,O,GC,C,1205,2017,8,0,62.1,6,0,,,60.4,,0.71896,0.121905,20170726
20170330,OG,O,GC,C,1210,2017,8,0,58.6,133,0,,,57.1,,0.6989,0.1215787,20170726
20170330,OG,O,GC,C,1215,2017,8,0,55.2,76,0,,,53.7,,0.6782,0.1212434,20170726
20170330,OG,O,GC,C,1220,2017,8,0,52,237,0,,,50.6,,0.65692,0.1208886,20170726
20170330,OG,O,GC,C,1225,2017,8,0,48.8,642,0,,,47.5,,0.6348,0.1208779,20170726
20170330,OG,O,GC,C,1230,2017,8,0,45.8,132,0,,,44.6,,0.61235,0.120818,20170726
20170330,OG,O,GC,C,1235,2017,8,0,42.9,155,0,,,41.7,,0.5896,0.1207068,20170726
20170330,OG,O,GC,C,1240,2017,8,0,40.2,517,10,41.5,43.3,39,,0.56663,0.1205425,20170726
20170330,OG,O,GC,C,1245,2017,8,0,37.6,142,0,,,36.5,,0.54341,0.1206767,20170726
20170330,OG,O,GC,C,1250,2017,8,0,35.1,1509,3,36.5,37,34.1,,0.52019,0.1207523,20170726
20170330,OG,O,GC,C,1255,2017,8,0,32.8,59,0,,,31.6,,0.4971,0.121124,20170726
20170330,OG,O,GC,C,1260,2017,8,0,30.6,554,0,,,29.5,,0.47422,0.121445,20170726
20170330,OG,O,GC,C,1265,2017,8,0,28.5,41,0,,,27.5,,0.45162,0.1217217,20170726
20170330,OG,O,GC,C,1270,2017,8,0,26.5,175,0,,,25.6,,0.42933,0.1219615,20170726
20170330,OG,O,GC,C,1275,2017,8,0,24.7,2266,1,26,26,23.8,,0.40775,0.1225328,20170726
20170330,OG,O,GC,C,1280,2017,8,0,23,374,1,24.7,24.8,22.2,,0.38672,0.1230941,20170726
20170330,OG,O,GC,C,1285,2017,8,0,21.4,46,10,22.1,23.6,20.6,,0.36629,0.1236584,20170726
20170330,OG,O,GC,C,1290,2017,8,0,19.9,551,0,,,19.2,,0.34652,0.1242399,20170726
20170330,OG,O,GC,C,1295,2017,8,0,18.5,73,0,,,17.8,,0.32746,0.1248548,20170726
20170330,OG,O,GC,C,1300,2017,8,0,17.2,3449,542,17.9,19.1,16.7,,0.30918,0.1255209,20170726
20170330,OG,O,GC,C,1305,2017,8,0,16,220,0,,,15.4,,0.29174,0.1262585,20170726
20170330,OG,O,GC,C,1310,2017,8,0,14.9,414,0,,,14.3,,0.27519,0.1270905,20170726
20170330,OG,O,GC,C,1315,2017,8,0,13.8,56,0,,,13.3,,0.25883,0.1276116,20170726
20170330,OG,O,GC,C,1320,2017,8,0,12.8,352,0,,,12.4,,0.24341,0.1282547,20170726
20170330,OG,O,GC,C,1325,2017,8,0,11.9,400,12,,,11.5,,0.22899,0.1290497,20170726
20170330,OG,O,GC,C,1330,2017,8,0,11,109,20,11.5,12.4,10.7,,0.21472,0.1295533,20170726
20170330,OG,O,GC,C,1335,2017,8,0,10.2,17,0,,,10,,0.20152,0.1302461,20170726
20170330,OG,O,GC,C,1340,2017,8,0,9.5,242,0,,,9.2,,0.18945,0.1311683,20170726
20170330,OG,O,GC,C,1345,2017,8,0,8.8,30,0,,,8.6,,0.17753,0.13183,20170726
20170330,OG,O,GC,C,1350,2017,8,0,8.2,742,43,8.7,9.3,8,,0.16681,0.1327743,20170726
20170330,OG,O,GC,C,1360,2017,8,0,7.1,304,0,,,6.9,,0.1469,0.1345204,20170726
20170330,OG,O,GC,C,1365,2017,8,0,6.6,26,1,6.4,6.4,6.4,,0.13771,0.1353446,20170726
20170330,OG,O,GC,C,1370,2017,8,0,6.1,121,0,,,6,,0.12863,0.1359326,20170726
20170330,OG,O,GC,C,1375,2017,8,0,5.7,440,17,5.9,5.9,5.6,,0.12088,0.1369612,20170726
20170330,OG,O,GC,C,1380,2017,8,0,5.3,12,0,,,5.2,,0.11324,0.1377848,20170726
20170330,OG,O,GC,C,1390,2017,8,0,4.6,1243,0,,,4.6,,0.09955,0.1395561,20170726
20170330,OG,O,GC,C,1400,2017,8,0,4,4144,1048,4.5,4.7,4,,0.08756,0.1413552,20170726
20170330,OG,O,GC,C,1405,2017,8,0,3.8,7,0,,,3.8,,0.0831,0.1428758,20170726
20170330,OG,O,GC,C,1410,2017,8,0,3.5,15,0,,,3.6,,0.07728,0.1433189,20170726
20170330,OG,O,GC,C,1415,2017,8,0,3.3,2,0,,,3.3,,0.07298,0.1445393,20170726
20170330,OG,O,GC,C,1420,2017,8,0,3.1,11,0,,,3.2,,0.06875,0.145617,20170726
20170330,OG,O,GC,C,1425,2017,8,0,2.9,55,0,,,3,,0.06458,0.1465431,20170726
20170330,OG,O,GC,C,1435,2017,8,0,2.6,13,0,,,2.7,,0.05792,0.1491022,20170726
20170330,OG,O,GC,C,1440,2017,8,0,2.4,50,0,,,2.5,,0.0539,0.1495697,20170726
20170330,OG,O,GC,C,1445,2017,8,0,2.3,3,0,,,2.4,,0.05148,0.1511617,20170726
20170330,OG,O,GC,C,1450,2017,8,0,2.1,2044,535,,,2.2,,0.04752,0.1512907,20170726
20170330,OG,O,GC,C,1455,2017,8,0,2,12,0,,,2.1,,0.0452,0.1526539,20170726
20170330,OG,O,GC,C,1460,2017,8,0,1.9,16,2,2.4,2.4,1.9,,0.04291,0.1539208,20170726
20170330,OG,O,GC,C,1465,2017,8,0,1.8,66,0,,,1.9,,0.04066,0.1550866,20170726
20170330,OG,O,GC,C,1470,2017,8,0,1.7,17,0,,,1.8,,0.03844,0.1561456,20170726
20170330,OG,O,GC,C,1475,2017,8,0,1.6,100,0,,,1.7,,0.03626,0.157091,20170726
20170330,OG,O,GC,C,1480,2017,8,0,1.5,13,0,,,1.6,,0.0341,0.1579149,20170726
20170330,OG,O,GC,C,1485,2017,8,0,1.5,12,0,,,1.6,,0.03363,0.1604904,20170726
20170330,OG,O,GC,C,1490,2017,8,0,1.4,41,0,,,1.5,,0.03153,0.161146,20170726
20170330,OG,O,GC,C,1500,2017,8,0,1.3,2216,0,,,1.4,,0.02906,0.1641443,20170726
20170330,OG,O,GC,C,1510,2017,8,0,1.1,281,0,,,1.2,,0.02498,0.1646036,20170726
20170330,OG,O,GC,C,1520,2017,8,0,1,29,11,1,1,1,,0.02267,0.1669036,20170726
20170330,OG,O,GC,C,1525,2017,8,0,1,101,0,,,1.1,,0.02239,0.1692471,20170726
20170330,OG,O,GC,C,1540,2017,8,0,0.9,52,0,,,1,,0.01995,0.1734527,20170726
20170330,OG,O,GC,C,1550,2017,8,0,0.8,1138,0,,,0.9,,0.01781,0.1749642,20170726
20170330,OG,O,GC,C,1560,2017,8,0,0.7,23,0,,,0.8,,0.0157,0.1760533,20170726
20170330,OG,O,GC,C,1570,2017,8,0,0.7,30,0,,,0.7,,0.01537,0.1803658,20170726
20170330,OG,O,GC,C,1575,2017,8,0,0.7,451,0,,,0.7,,0.01521,0.1825058,20170726
20170330,OG,O,GC,C,1580,2017,8,0,0.6,55,0,,,0.7,,0.01334,0.1808397,20170726
20170330,OG,O,GC,C,1600,2017,8,0,0.5,400,0,,,0.6,,0.01109,0.1847257,20170726
20170330,OG,O,GC,C,1625,2017,8,0,0.5,54,0,,,0.5,,0.01059,0.1946844,20170726
